"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USW00027502","BARROW AIRPORT, AK US","1903-01-15",,"-7","-16",
"USW00027502","BARROW AIRPORT, AK US","1903-01-16",,"4","-17",
"USW00027502","BARROW AIRPORT, AK US","1903-01-17",,"15","2",
"USW00027502","BARROW AIRPORT, AK US","1903-01-18",,"17","-2",
"USW00027502","BARROW AIRPORT, AK US","1903-01-19",,"13","-14",
"USW00027502","BARROW AIRPORT, AK US","1903-01-20",,"-14","-25",
"USW00027502","BARROW AIRPORT, AK US","1903-01-21",,"-20","-31",
"USW00027502","BARROW AIRPORT, AK US","1903-01-22",,"-31","-38",
"USW00027502","BARROW AIRPORT, AK US","1903-01-23",,"-38","-45",
"USW00027502","BARROW AIRPORT, AK US","1903-01-24",,"-45","-52",
"USW00027502","BARROW AIRPORT, AK US","1903-01-25",,,"-49",
"USW00027502","BARROW AIRPORT, AK US","1903-01-26",,"-17","-35",
"USW00027502","BARROW AIRPORT, AK US","1903-01-27",,"-10","-20",
"USW00027502","BARROW AIRPORT, AK US","1903-01-28",,"-5","-22",
"USW00027502","BARROW AIRPORT, AK US","1903-01-29",,"-5","-12",
"USW00027502","BARROW AIRPORT, AK US","1903-01-30",,"-6","-25",
"USW00027502","BARROW AIRPORT, AK US","1903-01-31",,"-22","-27",
"USW00027502","BARROW AIRPORT, AK US","1903-02-01",,"-25","-32",
"USW00027502","BARROW AIRPORT, AK US","1903-02-02",,"-30","-36",
"USW00027502","BARROW AIRPORT, AK US","1903-02-03",,"-34","-40",
"USW00027502","BARROW AIRPORT, AK US","1903-02-04",,"-36","-40",
"USW00027502","BARROW AIRPORT, AK US","1903-02-05",,"-25","-36",
"USW00027502","BARROW AIRPORT, AK US","1903-02-06",,"-20","-27",
"USW00027502","BARROW AIRPORT, AK US","1903-02-07",,"-27","-40",
"USW00027502","BARROW AIRPORT, AK US","1903-02-08",,"-40","-45",
"USW00027502","BARROW AIRPORT, AK US","1903-02-09",,"-33","-44",
"USW00027502","BARROW AIRPORT, AK US","1903-02-10",,"-29","-39",
"USW00027502","BARROW AIRPORT, AK US","1903-02-11",,"-31","-36",
"USW00027502","BARROW AIRPORT, AK US","1903-02-12",,"-40","-45",
"USW00027502","BARROW AIRPORT, AK US","1903-02-13",,"-12","-40",
"USW00027502","BARROW AIRPORT, AK US","1903-02-14",,"2","-12",
"USW00027502","BARROW AIRPORT, AK US","1903-02-15",,"7","-2",
"USW00027502","BARROW AIRPORT, AK US","1903-02-16",,"7","-12",
"USW00027502","BARROW AIRPORT, AK US","1903-02-17",,"5","-10",
"USW00027502","BARROW AIRPORT, AK US","1903-02-18",,"2","-11",
"USW00027502","BARROW AIRPORT, AK US","1903-02-19",,"2","-10",
"USW00027502","BARROW AIRPORT, AK US","1903-02-20",,"7","-10",
"USW00027502","BARROW AIRPORT, AK US","1903-02-21",,"9","-21",
"USW00027502","BARROW AIRPORT, AK US","1903-02-22",,"10","0",
"USW00027502","BARROW AIRPORT, AK US","1903-02-23",,"17","5",
"USW00027502","BARROW AIRPORT, AK US","1903-02-24",,"10","-10",
"USW00027502","BARROW AIRPORT, AK US","1903-02-25",,"-4","-20",
"USW00027502","BARROW AIRPORT, AK US","1903-02-26",,"5","-6",
"USW00027502","BARROW AIRPORT, AK US","1903-02-27",,"24","5",
"USW00027502","BARROW AIRPORT, AK US","1903-02-28",,"26","-3",
"USW00027502","BARROW AIRPORT, AK US","1903-03-01",,"28",,
"USW00027502","BARROW AIRPORT, AK US","1903-03-02",,"32","20",
"USW00027502","BARROW AIRPORT, AK US","1903-03-03",,"32","15",
"USW00027502","BARROW AIRPORT, AK US","1903-03-04",,"18","-15",
"USW00027502","BARROW AIRPORT, AK US","1903-03-05",,"-10","-15",
"USW00027502","BARROW AIRPORT, AK US","1903-03-06",,"-5","-17",
"USW00027502","BARROW AIRPORT, AK US","1903-03-07",,"-12","-20",
"USW00027502","BARROW AIRPORT, AK US","1903-03-08",,"-15","-25",
"USW00027502","BARROW AIRPORT, AK US","1903-03-09",,"18","-15",
"USW00027502","BARROW AIRPORT, AK US","1903-03-10",,"27","7",
"USW00027502","BARROW AIRPORT, AK US","1903-03-11",,"-15","-19",
"USW00027502","BARROW AIRPORT, AK US","1903-03-12",,"5","-19",
"USW00027502","BARROW AIRPORT, AK US","1903-03-13",,"-10","-26",
"USW00027502","BARROW AIRPORT, AK US","1903-03-14",,"-22","-30",
"USW00027502","BARROW AIRPORT, AK US","1903-03-15",,"-26","-32",
"USW00027502","BARROW AIRPORT, AK US","1903-03-16",,"-15","-30",
"USW00027502","BARROW AIRPORT, AK US","1903-03-17",,"-14","-29",
"USW00027502","BARROW AIRPORT, AK US","1903-03-18",,"-14","-16",
"USW00027502","BARROW AIRPORT, AK US","1903-03-19",,"-10","-15",
"USW00027502","BARROW AIRPORT, AK US","1903-03-20",,"-1","-19",
"USW00027502","BARROW AIRPORT, AK US","1903-03-21",,"5","-26",
"USW00027502","BARROW AIRPORT, AK US","1903-03-22",,"10","-28",
"USW00027502","BARROW AIRPORT, AK US","1903-03-23",,"28","-7",
"USW00027502","BARROW AIRPORT, AK US","1903-03-24",,"29","-18",
"USW00027502","BARROW AIRPORT, AK US","1903-03-25",,,"-26",
"USW00027502","BARROW AIRPORT, AK US","1903-03-26",,"-9","-29",
"USW00027502","BARROW AIRPORT, AK US","1903-03-27",,"-7","-25",
"USW00027502","BARROW AIRPORT, AK US","1903-03-28",,"0","-27",
"USW00027502","BARROW AIRPORT, AK US","1903-03-29",,"18","-1",
"USW00027502","BARROW AIRPORT, AK US","1903-03-30",,"7","-2",
"USW00027502","BARROW AIRPORT, AK US","1903-03-31",,"6","-15",
"USW00027502","BARROW AIRPORT, AK US","1903-04-01",,"7","-15",
"USW00027502","BARROW AIRPORT, AK US","1903-04-02",,"4","-15",
"USW00027502","BARROW AIRPORT, AK US","1903-04-03",,"0","-22",
"USW00027502","BARROW AIRPORT, AK US","1903-04-04",,"4","-2",
"USW00027502","BARROW AIRPORT, AK US","1903-04-05",,"5","-13",
"USW00027502","BARROW AIRPORT, AK US","1903-04-06",,"-12","-25",
"USW00027502","BARROW AIRPORT, AK US","1903-04-07",,"5","-18",
"USW00027502","BARROW AIRPORT, AK US","1903-04-08",,"7","-11",
"USW00027502","BARROW AIRPORT, AK US","1903-04-09",,"-7","-18",
"USW00027502","BARROW AIRPORT, AK US","1903-04-10",,"-10",,
"USW00027502","BARROW AIRPORT, AK US","1903-04-11",,"5","-23",
"USW00027502","BARROW AIRPORT, AK US","1903-04-12",,"4","-21",
"USW00027502","BARROW AIRPORT, AK US","1903-04-13",,"-5","-24",
"USW00027502","BARROW AIRPORT, AK US","1903-04-14",,"5","-20",
"USW00027502","BARROW AIRPORT, AK US","1903-04-15",,"0","-11",
"USW00027502","BARROW AIRPORT, AK US","1903-04-16",,"5","-12",
"USW00027502","BARROW AIRPORT, AK US","1903-04-17",,"5","-10",
"USW00027502","BARROW AIRPORT, AK US","1903-04-18",,"10","-8",
"USW00027502","BARROW AIRPORT, AK US","1903-04-19",,"5","-20",
"USW00027502","BARROW AIRPORT, AK US","1903-04-20",,"7","-16",
"USW00027502","BARROW AIRPORT, AK US","1903-04-21",,"9","-20",
"USW00027502","BARROW AIRPORT, AK US","1903-04-22",,"10","-12",
"USW00027502","BARROW AIRPORT, AK US","1903-04-23",,"9","-10",
"USW00027502","BARROW AIRPORT, AK US","1903-04-24",,"12","-5",
"USW00027502","BARROW AIRPORT, AK US","1903-04-25",,"12","-3",
"USW00027502","BARROW AIRPORT, AK US","1903-04-26",,"15","-3",
"USW00027502","BARROW AIRPORT, AK US","1903-04-27",,"12","-5",
"USW00027502","BARROW AIRPORT, AK US","1903-04-28",,"27","3",
"USW00027502","BARROW AIRPORT, AK US","1903-04-29",,"24","10",
"USW00027502","BARROW AIRPORT, AK US","1903-04-30",,"20","3",
"USW00027502","BARROW AIRPORT, AK US","1903-05-01",,"21","10",
"USW00027502","BARROW AIRPORT, AK US","1903-05-02",,"20","10",
"USW00027502","BARROW AIRPORT, AK US","1903-05-03",,"19","5",
"USW00027502","BARROW AIRPORT, AK US","1903-05-04",,"15","-5",
"USW00027502","BARROW AIRPORT, AK US","1903-05-05",,"17","-7",
"USW00027502","BARROW AIRPORT, AK US","1903-05-06",,"31","0",
"USW00027502","BARROW AIRPORT, AK US","1903-05-07",,"17","4",
"USW00027502","BARROW AIRPORT, AK US","1903-05-08",,"18","5",
"USW00027502","BARROW AIRPORT, AK US","1903-05-09",,"19","3",
"USW00027502","BARROW AIRPORT, AK US","1903-05-10",,"17","-7",
"USW00027502","BARROW AIRPORT, AK US","1903-05-11",,"21","-7",
"USW00027502","BARROW AIRPORT, AK US","1903-05-12",,"17","-3",
"USW00027502","BARROW AIRPORT, AK US","1903-05-13",,"14","2",
"USW00027502","BARROW AIRPORT, AK US","1903-05-14",,"20","11",
"USW00027502","BARROW AIRPORT, AK US","1903-05-15",,"28","11",
"USW00027502","BARROW AIRPORT, AK US","1903-05-16",,"26","18",
"USW00027502","BARROW AIRPORT, AK US","1903-05-17",,"27","19",
"USW00027502","BARROW AIRPORT, AK US","1903-05-18",,"32","19",
"USW00027502","BARROW AIRPORT, AK US","1903-05-19",,"33","18",
"USW00027502","BARROW AIRPORT, AK US","1903-05-20",,"32","19",
"USW00027502","BARROW AIRPORT, AK US","1903-05-21",,"34","15",
"USW00027502","BARROW AIRPORT, AK US","1903-05-22",,"35","9",
"USW00027502","BARROW AIRPORT, AK US","1903-05-23",,"40","25",
"USW00027502","BARROW AIRPORT, AK US","1903-05-24",,"36","18",
"USW00027502","BARROW AIRPORT, AK US","1903-05-25",,"30","17",
"USW00027502","BARROW AIRPORT, AK US","1903-05-26",,"32","15",
"USW00027502","BARROW AIRPORT, AK US","1903-05-27",,"30","16",
"USW00027502","BARROW AIRPORT, AK US","1903-05-28",,"34","9",
"USW00027502","BARROW AIRPORT, AK US","1903-05-29",,"34","12",
"USW00027502","BARROW AIRPORT, AK US","1903-05-30",,"36","22",
"USW00027502","BARROW AIRPORT, AK US","1903-05-31",,"35","26",
"USW00027502","BARROW AIRPORT, AK US","1903-06-01",,"39","24",
"USW00027502","BARROW AIRPORT, AK US","1903-06-02",,"40","20",
"USW00027502","BARROW AIRPORT, AK US","1903-06-03",,"39","30",
"USW00027502","BARROW AIRPORT, AK US","1903-06-04",,"41","33",
"USW00027502","BARROW AIRPORT, AK US","1903-06-05",,"35","22",
"USW00027502","BARROW AIRPORT, AK US","1903-06-06",,"33","19",
"USW00027502","BARROW AIRPORT, AK US","1903-06-07",,"36","26",
"USW00027502","BARROW AIRPORT, AK US","1903-06-08",,"42","25",
"USW00027502","BARROW AIRPORT, AK US","1903-06-09",,"43","31",
"USW00027502","BARROW AIRPORT, AK US","1903-06-10",,"36","28",
"USW00027502","BARROW AIRPORT, AK US","1903-06-11",,"46","32",
"USW00027502","BARROW AIRPORT, AK US","1903-06-12",,"41","35",
"USW00027502","BARROW AIRPORT, AK US","1903-06-13",,"41","32",
"USW00027502","BARROW AIRPORT, AK US","1903-06-14",,"41","35",
"USW00027502","BARROW AIRPORT, AK US","1903-06-15",,"46","33",
"USW00027502","BARROW AIRPORT, AK US","1903-06-16",,"45","35",
"USW00027502","BARROW AIRPORT, AK US","1903-06-17",,"49","35",
"USW00027502","BARROW AIRPORT, AK US","1903-06-18",,"40","28",
"USW00027502","BARROW AIRPORT, AK US","1903-06-19",,"40","31",
"USW00027502","BARROW AIRPORT, AK US","1903-06-20",,"36","30",
"USW00027502","BARROW AIRPORT, AK US","1903-06-21",,"37","29",
"USW00027502","BARROW AIRPORT, AK US","1903-06-22",,"40","32",
"USW00027502","BARROW AIRPORT, AK US","1903-06-23",,"40","32",
"USW00027502","BARROW AIRPORT, AK US","1903-06-24",,"45","30",
"USW00027502","BARROW AIRPORT, AK US","1903-06-25",,"45","30",
"USW00027502","BARROW AIRPORT, AK US","1903-06-26",,"41","34",
"USW00027502","BARROW AIRPORT, AK US","1903-06-27",,"42","32",
"USW00027502","BARROW AIRPORT, AK US","1903-06-28",,"51","38",
"USW00027502","BARROW AIRPORT, AK US","1903-06-29",,"52","36",
"USW00027502","BARROW AIRPORT, AK US","1903-06-30",,"53","33",
"USW00027502","BARROW AIRPORT, AK US","1903-07-01",,"44","36",
"USW00027502","BARROW AIRPORT, AK US","1903-07-02",,"54","36",
"USW00027502","BARROW AIRPORT, AK US","1903-07-03",,"58","32",
"USW00027502","BARROW AIRPORT, AK US","1903-07-04",,"58","42",
"USW00027502","BARROW AIRPORT, AK US","1903-07-05",,"48","34",
"USW00027502","BARROW AIRPORT, AK US","1903-07-06",,"44","39",
"USW00027502","BARROW AIRPORT, AK US","1903-07-07",,"43","33",
"USW00027502","BARROW AIRPORT, AK US","1903-07-08",,"60","38",
"USW00027502","BARROW AIRPORT, AK US","1903-07-09",,"46","37",
"USW00027502","BARROW AIRPORT, AK US","1903-07-10",,"43","34",
"USW00027502","BARROW AIRPORT, AK US","1903-07-11",,"46","34",
"USW00027502","BARROW AIRPORT, AK US","1903-07-12",,"42","34",
"USW00027502","BARROW AIRPORT, AK US","1903-07-13",,"37","31",
"USW00027502","BARROW AIRPORT, AK US","1903-07-14",,"40","30",
"USW00027502","BARROW AIRPORT, AK US","1903-07-15",,"38","26",
"USW00027502","BARROW AIRPORT, AK US","1903-07-16",,"36","30",
"USW00027502","BARROW AIRPORT, AK US","1903-07-17",,"35","28",
"USW00027502","BARROW AIRPORT, AK US","1903-07-18",,"40","26",
"USW00027502","BARROW AIRPORT, AK US","1903-07-19",,"41","26",
"USW00027502","BARROW AIRPORT, AK US","1903-07-20",,"42","31",
"USW00027502","BARROW AIRPORT, AK US","1903-07-21",,"40","29",
"USW00027502","BARROW AIRPORT, AK US","1903-07-22",,"45","35",
"USW00027502","BARROW AIRPORT, AK US","1903-07-23",,"38","32",
"USW00027502","BARROW AIRPORT, AK US","1903-07-24",,"48","28",
"USW00027502","BARROW AIRPORT, AK US","1903-07-25",,"45","30",
"USW00027502","BARROW AIRPORT, AK US","1903-07-26",,"37","29",
"USW00027502","BARROW AIRPORT, AK US","1903-07-27",,"36","28",
"USW00027502","BARROW AIRPORT, AK US","1903-07-28",,"38","30",
"USW00027502","BARROW AIRPORT, AK US","1903-07-29",,"52","33",
"USW00027502","BARROW AIRPORT, AK US","1903-07-30",,"41","33",
"USW00027502","BARROW AIRPORT, AK US","1903-07-31",,"50","33",
"USW00027502","BARROW AIRPORT, AK US","1903-08-01",,"54","42",
"USW00027502","BARROW AIRPORT, AK US","1903-08-02",,"46","33",
"USW00027502","BARROW AIRPORT, AK US","1903-08-03",,"51","35",
"USW00027502","BARROW AIRPORT, AK US","1903-08-04",,"55","45",
"USW00027502","BARROW AIRPORT, AK US","1903-08-05",,"53","39",
"USW00027502","BARROW AIRPORT, AK US","1903-08-06",,"45","32",
"USW00027502","BARROW AIRPORT, AK US","1903-08-07",,"51","40",
"USW00027502","BARROW AIRPORT, AK US","1903-08-08",,"52","36",
"USW00027502","BARROW AIRPORT, AK US","1903-08-09",,"42","36",
"USW00027502","BARROW AIRPORT, AK US","1903-08-10",,"42","33",
"USW00027502","BARROW AIRPORT, AK US","1903-08-11",,"38","32",
"USW00027502","BARROW AIRPORT, AK US","1903-08-12",,"38","32",
"USW00027502","BARROW AIRPORT, AK US","1903-08-13",,"36","32",
"USW00027502","BARROW AIRPORT, AK US","1903-08-14",,"37","33",
"USW00027502","BARROW AIRPORT, AK US","1903-08-15",,"43","32",
"USW00027502","BARROW AIRPORT, AK US","1903-08-16",,"53","37",
"USW00027502","BARROW AIRPORT, AK US","1903-08-17",,"46","36",
"USW00027502","BARROW AIRPORT, AK US","1903-08-18",,"40","34",
"USW00027502","BARROW AIRPORT, AK US","1903-08-19",,"40","33",
"USW00027502","BARROW AIRPORT, AK US","1903-08-20",,"40","33",
"USW00027502","BARROW AIRPORT, AK US","1903-08-21",,"39","34",
"USW00027502","BARROW AIRPORT, AK US","1903-08-22",,"41","33",
"USW00027502","BARROW AIRPORT, AK US","1903-08-23",,"40","32",
"USW00027502","BARROW AIRPORT, AK US","1903-08-24",,"40","33",
"USW00027502","BARROW AIRPORT, AK US","1903-08-25",,"38","32",
"USW00027502","BARROW AIRPORT, AK US","1903-08-26",,"35","32",
"USW00027502","BARROW AIRPORT, AK US","1903-08-27",,"34","28",
"USW00027502","BARROW AIRPORT, AK US","1903-08-28",,"40","29",
"USW00027502","BARROW AIRPORT, AK US","1903-08-29",,"41","30",
"USW00027502","BARROW AIRPORT, AK US","1903-08-30",,"43","33",
"USW00027502","BARROW AIRPORT, AK US","1903-08-31",,"42","31",
"USW00027502","BARROW AIRPORT, AK US","1903-09-01",,"44","31",
"USW00027502","BARROW AIRPORT, AK US","1903-09-02",,"53","44",
"USW00027502","BARROW AIRPORT, AK US","1903-09-03",,"50","42",
"USW00027502","BARROW AIRPORT, AK US","1903-09-04",,"40","28",
"USW00027502","BARROW AIRPORT, AK US","1903-09-05",,"31","25",
"USW00027502","BARROW AIRPORT, AK US","1903-09-06",,"40","28",
"USW00027502","BARROW AIRPORT, AK US","1903-09-07",,"32","23",
"USW00027502","BARROW AIRPORT, AK US","1903-09-08",,"36","24",
"USW00027502","BARROW AIRPORT, AK US","1903-09-09",,"34","28",
"USW00027502","BARROW AIRPORT, AK US","1903-09-10",,"34","28",
"USW00027502","BARROW AIRPORT, AK US","1903-09-11",,"38","30",
"USW00027502","BARROW AIRPORT, AK US","1903-09-12",,"30","27",
"USW00027502","BARROW AIRPORT, AK US","1903-09-13",,"29","23",
"USW00027502","BARROW AIRPORT, AK US","1903-09-14",,"30","22",
"USW00027502","BARROW AIRPORT, AK US","1903-09-15",,"29","24",
"USW00027502","BARROW AIRPORT, AK US","1903-09-16",,"26","23",
"USW00027502","BARROW AIRPORT, AK US","1903-09-17",,"31","22",
"USW00027502","BARROW AIRPORT, AK US","1903-09-18",,"26","22",
"USW00027502","BARROW AIRPORT, AK US","1903-09-19",,"34","24",
"USW00027502","BARROW AIRPORT, AK US","1903-09-20",,"35","33",
"USW00027502","BARROW AIRPORT, AK US","1903-09-21",,"36","32",
"USW00027502","BARROW AIRPORT, AK US","1903-09-22",,"37","30",
"USW00027502","BARROW AIRPORT, AK US","1903-09-23",,"31","25",
"USW00027502","BARROW AIRPORT, AK US","1903-09-24",,"29","23",
"USW00027502","BARROW AIRPORT, AK US","1903-09-25",,"30","24",
"USW00027502","BARROW AIRPORT, AK US","1903-09-26",,"30","25",
"USW00027502","BARROW AIRPORT, AK US","1903-09-27",,"30","20",
"USW00027502","BARROW AIRPORT, AK US","1903-09-28",,"23","18",
"USW00027502","BARROW AIRPORT, AK US","1903-09-29",,"30","25",
"USW00027502","BARROW AIRPORT, AK US","1903-09-30",,"29","25",
"USW00027502","BARROW AIRPORT, AK US","1903-10-01",,"29","24",
"USW00027502","BARROW AIRPORT, AK US","1903-10-02",,"30","19",
"USW00027502","BARROW AIRPORT, AK US","1903-10-03",,"25","13",
"USW00027502","BARROW AIRPORT, AK US","1903-10-04",,"20","11",
"USW00027502","BARROW AIRPORT, AK US","1903-10-05",,"17","8",
"USW00027502","BARROW AIRPORT, AK US","1903-10-06",,"17","8",
"USW00027502","BARROW AIRPORT, AK US","1903-10-07",,"14","6",
"USW00027502","BARROW AIRPORT, AK US","1903-10-08",,"17","7",
"USW00027502","BARROW AIRPORT, AK US","1903-10-09",,"14","7",
"USW00027502","BARROW AIRPORT, AK US","1903-10-10",,"12","2",
"USW00027502","BARROW AIRPORT, AK US","1903-10-11",,"12","-2",
"USW00027502","BARROW AIRPORT, AK US","1903-10-12",,"12","-5",
"USW00027502","BARROW AIRPORT, AK US","1903-10-13",,"21","-5",
"USW00027502","BARROW AIRPORT, AK US","1903-10-14",,"24","-5",
"USW00027502","BARROW AIRPORT, AK US","1903-10-15",,"12","-7",
"USW00027502","BARROW AIRPORT, AK US","1903-10-16",,"-1","-11",
"USW00027502","BARROW AIRPORT, AK US","1903-10-17",,"9","-7",
"USW00027502","BARROW AIRPORT, AK US","1903-10-18",,"7","-7",
"USW00027502","BARROW AIRPORT, AK US","1903-10-19",,"8","-7",
"USW00027502","BARROW AIRPORT, AK US","1903-10-20",,"6","-3",
"USW00027502","BARROW AIRPORT, AK US","1903-10-21",,"7","3",
"USW00027502","BARROW AIRPORT, AK US","1903-10-22",,"8","4",
"USW00027502","BARROW AIRPORT, AK US","1903-10-23",,"8","3",
"USW00027502","BARROW AIRPORT, AK US","1903-10-24",,"14","1",
"USW00027502","BARROW AIRPORT, AK US","1903-10-25",,"17","5",
"USW00027502","BARROW AIRPORT, AK US","1903-10-26",,"13","3",
"USW00027502","BARROW AIRPORT, AK US","1903-10-27",,"10","3",
"USW00027502","BARROW AIRPORT, AK US","1903-10-28",,"11","-11",
"USW00027502","BARROW AIRPORT, AK US","1903-10-29",,"3","-14",
"USW00027502","BARROW AIRPORT, AK US","1903-10-30",,"-20","-21",
"USW00027502","BARROW AIRPORT, AK US","1903-10-31",,"-18","-25",
"USW00027502","BARROW AIRPORT, AK US","1903-11-01",,"-1","-23",
"USW00027502","BARROW AIRPORT, AK US","1903-11-02",,"-2","-13",
"USW00027502","BARROW AIRPORT, AK US","1903-11-03",,"-1","-11",
"USW00027502","BARROW AIRPORT, AK US","1903-11-04",,"-1","-10",
"USW00027502","BARROW AIRPORT, AK US","1903-11-05",,"4","-4",
"USW00027502","BARROW AIRPORT, AK US","1903-11-06",,"2","-10",
"USW00027502","BARROW AIRPORT, AK US","1903-11-07",,"-7","-12",
"USW00027502","BARROW AIRPORT, AK US","1903-11-08",,"-5","-16",
"USW00027502","BARROW AIRPORT, AK US","1903-11-09",,"5","-10",
"USW00027502","BARROW AIRPORT, AK US","1903-11-10",,"-7","-12",
"USW00027502","BARROW AIRPORT, AK US","1903-11-11",,"-2","-26",
"USW00027502","BARROW AIRPORT, AK US","1903-11-12",,"-12","-26",
"USW00027502","BARROW AIRPORT, AK US","1903-11-13",,"-3","-12",
"USW00027502","BARROW AIRPORT, AK US","1903-11-14",,"5","-3",
"USW00027502","BARROW AIRPORT, AK US","1903-11-15",,"13","-7",
"USW00027502","BARROW AIRPORT, AK US","1903-11-16",,"5","-26",
"USW00027502","BARROW AIRPORT, AK US","1903-11-17",,"-10","-25",
"USW00027502","BARROW AIRPORT, AK US","1903-11-18",,"-10","-18",
"USW00027502","BARROW AIRPORT, AK US","1903-11-19",,"-8","-18",
"USW00027502","BARROW AIRPORT, AK US","1903-11-20",,"-4","-12",
"USW00027502","BARROW AIRPORT, AK US","1903-11-21",,"3","-9",
"USW00027502","BARROW AIRPORT, AK US","1903-11-22",,"7","-15",
"USW00027502","BARROW AIRPORT, AK US","1903-11-23",,"10","-15",
"USW00027502","BARROW AIRPORT, AK US","1903-11-24",,"9","-3",
"USW00027502","BARROW AIRPORT, AK US","1903-11-25",,"3","-15",
"USW00027502","BARROW AIRPORT, AK US","1903-11-26",,"4","-12",
"USW00027502","BARROW AIRPORT, AK US","1903-11-27",,"4","-14",
"USW00027502","BARROW AIRPORT, AK US","1903-11-28",,"1","-19",
"USW00027502","BARROW AIRPORT, AK US","1903-11-29",,"-2","-10",
"USW00027502","BARROW AIRPORT, AK US","1903-11-30",,"-2","-11",
"USW00027502","BARROW AIRPORT, AK US","1903-12-01",,"-10","-22",
"USW00027502","BARROW AIRPORT, AK US","1903-12-02",,"-8","-21",
"USW00027502","BARROW AIRPORT, AK US","1903-12-03",,"-5","-11",
"USW00027502","BARROW AIRPORT, AK US","1903-12-04",,"-5","-10",
"USW00027502","BARROW AIRPORT, AK US","1903-12-05",,"5","-17",
"USW00027502","BARROW AIRPORT, AK US","1903-12-06",,"10","3",
"USW00027502","BARROW AIRPORT, AK US","1903-12-07",,"5","-10",
"USW00027502","BARROW AIRPORT, AK US","1903-12-08",,"23","0",
"USW00027502","BARROW AIRPORT, AK US","1903-12-09",,"24","-5",
"USW00027502","BARROW AIRPORT, AK US","1903-12-10",,"5","-5",
"USW00027502","BARROW AIRPORT, AK US","1903-12-11",,"-5","-5",
"USW00027502","BARROW AIRPORT, AK US","1903-12-12",,"-1","-17",
"USW00027502","BARROW AIRPORT, AK US","1903-12-13",,"-17","-24",
